timestamps,Chiasso_610 02 06_NO,Chiasso_610 02 06_NO2,Chiasso_610 02 06_NOx,Chiasso_610 02 06_O3,Chiasso_610 02 06_PM10,Chiasso_610 02 06_PM2.5,Stabio_626 01 01_NO2,Stabio_626 01 01_O3,Stabio_16_Gl,Mendrisio_27_P,Stabio_16_P,Mendrisio_27_Prec,Stabio_16_Prec,Mendrisio_27_RH,Stabio_16_RH,Mendrisio_27_T,Stabio_16_T_2m,Stabio_16_T_5cm,Mendrisio_27_Tdew,Stabio_16_Tdew,Mendrisio_27_WDvect,Stabio_16_WDvect,Mendrisio_27_WSgust,Stabio_16_WSgust,Mendrisio_27_WSvect,Stabio_16_WSvect,Chiasso_auto_283_P,Chiasso_auto_283_Prec,Sagno_auto_381_Prec,Chiasso_auto_283_RH,Sagno_auto_381_RH,Chiasso_auto_283_T,Sagno_auto_381_T_mhstaz,Sagno_auto_381_T_mhstaz,Chiasso_auto_283_WD,Sagno_auto_381_WD,Chiasso_auto_283_WS,Sagno_auto_381_WS,Chiasso_auto_283_WSgust,Sagno_auto_381_WSgust,Sagno_auto_381_P,Chiasso_610 02 06_T
2015-11-27 17:30:00,88.0,86.5,115.5,2.0,39.5,nan,nan,nan,0.0,830.4,968.85,0.0,0.0,55.6,52.05,-2.1,2.05,-2.7,-9.8,-6.75,334.0,272.0,2.75,0.75,1.95,0.2,980.25,0.0,0.0,42.95,59.95,8.1,2.85,nan,137.0,50.0,0.65,0.7,1.5,1.05,929.15,nan
2015-11-27 18:00:00,92.5,84.5,118.5,2.0,45.5,nan,nan,nan,0.0,830.5,969.15,0.0,0.0,47.3,56.2,-1.25,1.4,-3.2,-11.05,-6.4,337.5,238.5,3.25,0.8,2.45,0.4,980.4,0.0,0.0,48.1,65.6,6.65,2.15,nan,219.0,24.0,0.35,0.75,0.9,1.0,929.25,nan
2015-11-27 18:30:00,104.0,84.5,127.5,2.0,52.5,nan,nan,nan,0.0,830.6,969.35,0.0,0.0,49.1,56.35,-1.65,0.5,-3.9,-10.95,-7.15,336.5,224.5,3.2,0.95,2.5,0.5,980.75,0.0,0.0,50.05,65.1,5.45,1.95,nan,240.0,22.5,0.65,0.85,1.5,1.05,929.45,nan
2015-11-27 19:00:00,106.5,84.0,129.0,2.0,55.0,nan,nan,nan,0.0,830.75,969.6,0.0,0.0,48.5,63.35,-1.55,-0.2,-4.4,-11.0,-6.3,337.5,237.5,3.4,0.95,2.15,0.75,980.95,0.0,0.0,54.9,64.85,4.7,1.85,nan,215.0,14.0,0.3,0.95,0.75,1.05,929.6,nan
2015-11-27 19:30:00,106.5,83.0,128.5,2.0,58.0,nan,nan,nan,0.0,830.85,969.75,0.0,0.0,50.05,61.3,-1.85,-0.5,-4.9,-10.9,-7.05,340.5,227.5,2.2,1.0,1.55,0.7,981.15,0.0,0.0,53.75,66.3,4.3,1.45,nan,250.5,15.5,0.75,0.85,1.45,1.05,929.7,nan
2015-11-27 20:00:00,110.5,86.0,133.5,2.0,62.5,nan,nan,nan,0.0,831.0,969.95,0.0,0.0,49.3,65.3,-1.55,-0.85,-5.25,-10.75,-6.5,324.5,227.0,1.95,1.05,1.6,0.7,981.3,0.0,0.0,55.05,67.1,3.9,1.3,nan,267.0,20.0,0.5,0.8,1.4,1.0,929.85,nan
2015-11-27 20:30:00,121.0,87.5,143.0,2.0,63.0,nan,nan,nan,0.0,831.1,970.1,0.0,0.0,46.7,67.95,-1.7,-1.4,-5.3,-11.65,-6.55,299.0,226.5,1.8,1.35,1.45,0.85,981.55,0.0,0.0,57.8,68.5,3.4,1.2,nan,305.5,17.5,0.4,0.75,0.95,0.95,930.0,nan
2015-11-27 21:00:00,119.0,83.5,139.0,2.0,63.5,nan,nan,nan,0.0,831.2,970.3,0.0,0.0,47.2,70.2,-1.6,-1.45,-5.45,-11.4,-6.15,252.5,227.5,2.45,1.05,1.5,0.65,981.7,0.0,0.0,59.35,67.6,3.0,1.2,nan,294.0,16.5,0.65,0.9,1.45,1.05,930.15,nan
2015-11-27 21:30:00,109.5,80.0,129.5,2.0,67.0,nan,nan,nan,0.0,831.25,970.45,0.0,0.0,53.15,79.15,-2.2,-1.85,-5.6,-10.45,-4.95,290.5,231.0,2.7,1.45,1.55,0.95,981.8,0.0,0.0,61.15,68.35,2.45,1.05,nan,290.5,14.5,0.55,0.9,1.3,1.1,930.3,nan
2015-11-27 22:00:00,105.5,78.0,125.0,2.0,71.0,nan,nan,nan,0.0,831.1,970.35,0.0,0.0,57.45,74.1,-2.55,-1.85,-5.8,-9.75,-5.85,297.0,232.5,3.1,1.4,2.35,1.1,981.75,0.0,0.0,62.2,68.45,2.0,1.0,nan,316.5,21.0,0.6,0.9,1.25,1.05,930.1,nan
2015-11-27 22:30:00,101.5,76.0,120.5,2.0,68.5,nan,nan,nan,0.0,831.0,970.45,0.0,0.0,60.65,78.25,-3.0,-2.7,-6.05,-9.55,-6.0,322.0,228.5,3.65,1.3,2.85,0.75,981.9,0.0,0.0,62.7,69.4,1.8,1.0,nan,308.5,24.5,0.6,0.7,1.45,0.9,930.2,nan
2015-11-27 23:00:00,96.5,75.5,116.5,2.0,64.0,nan,nan,nan,0.0,831.0,970.5,0.0,0.0,64.35,78.7,-3.35,-2.6,-6.05,-9.15,-5.75,311.5,228.0,4.95,1.2,4.15,0.85,981.9,0.0,0.0,63.25,69.6,1.55,0.9,nan,285.5,25.5,0.55,0.75,1.4,0.9,930.2,nan
2015-11-27 23:30:00,79.0,69.5,99.5,2.0,62.0,nan,nan,nan,0.0,830.9,970.4,0.0,0.0,57.55,81.35,-3.5,-2.75,-6.65,-10.65,-5.5,316.0,221.0,4.95,0.85,4.3,0.6,981.85,0.0,0.0,64.15,70.25,1.15,0.7,nan,312.0,16.0,0.5,0.8,1.25,1.0,930.1,nan
2015-11-28 00:00:00,75.0,67.0,95.5,2.0,63.5,nan,nan,nan,0.0,830.7,970.25,0.0,0.0,59.3,84.95,-3.5,-3.2,-6.55,-10.3,-5.4,328.5,230.5,4.7,1.2,4.05,0.8,981.7,0.0,0.0,64.8,70.4,1.05,0.45,nan,315.5,16.5,0.45,0.85,1.05,1.05,929.95,nan
2015-11-28 00:30:00,83.0,69.0,103.0,2.0,69.0,nan,nan,nan,0.0,830.6,970.15,0.0,0.0,54.1,83.35,-3.45,-3.45,-6.35,-11.4,-5.9,327.0,223.5,5.05,1.35,3.65,1.05,981.6,0.0,0.0,66.05,71.2,0.65,0.45,nan,298.0,20.5,0.8,0.9,1.7,1.1,929.8,nan
2015-11-28 01:00:00,80.5,67.5,100.0,2.0,67.5,nan,nan,nan,0.0,830.55,970.2,0.0,0.0,51.6,84.35,-3.7,-3.45,-6.7,-12.2,-5.7,325.5,233.5,4.4,0.9,3.7,0.7,981.7,0.0,0.0,66.1,72.1,0.6,0.4,nan,282.0,20.5,0.45,0.9,1.35,1.1,929.8,nan
2015-11-28 01:30:00,78.5,66.0,97.5,2.0,59.5,nan,nan,nan,0.0,830.25,970.05,0.0,0.0,51.95,86.35,-3.45,-3.5,-7.05,-11.9,-5.45,326.0,226.5,5.55,1.05,4.65,0.8,981.45,0.0,0.0,67.25,72.05,0.2,0.5,nan,278.5,17.5,0.35,0.9,1.2,1.05,929.55,nan
2015-11-28 02:00:00,75.0,63.5,93.0,2.0,55.5,nan,nan,nan,0.0,830.0,969.75,0.0,0.0,57.7,87.4,-3.8,-3.8,-6.95,-10.95,-5.6,321.5,233.5,5.75,1.15,4.8,0.8,981.3,0.0,0.0,67.45,72.75,0.1,0.4,nan,304.0,37.0,0.6,0.7,1.45,0.9,929.4,nan
2015-11-28 02:30:00,71.5,65.5,91.5,2.0,55.0,nan,nan,nan,0.0,829.9,969.7,0.0,0.0,52.25,91.5,-3.4,-4.6,-7.15,-11.85,-5.8,326.5,228.0,5.0,1.0,3.55,0.65,981.2,0.0,0.0,67.45,74.2,0.0,0.15,nan,303.0,24.0,0.5,0.8,1.1,0.95,929.25,nan
2015-11-28 03:00:00,73.5,69.0,95.0,2.0,50.0,nan,nan,nan,0.0,829.85,969.65,0.0,0.0,64.1,88.35,-4.05,-4.2,-7.25,-9.8,-5.85,320.0,140.0,4.45,1.0,3.65,0.4,981.2,0.0,0.0,67.95,74.15,-0.2,0.05,nan,260.5,17.5,0.65,0.8,1.45,1.0,929.15,nan
2015-11-28 03:30:00,66.0,62.5,85.5,2.0,43.0,nan,nan,nan,0.0,829.6,969.5,0.0,0.0,56.65,90.75,-3.75,-4.85,-7.4,-11.1,-6.15,322.5,227.0,5.7,1.15,4.35,0.8,981.0,0.0,0.0,68.9,74.85,-0.35,0.0,nan,287.0,18.5,0.6,0.8,1.7,1.05,929.05,nan
2015-11-28 04:00:00,55.5,54.5,73.0,2.0,39.5,nan,nan,nan,0.0,829.7,969.65,0.0,0.0,63.4,90.25,-4.15,-3.95,-7.05,-10.05,-5.3,325.5,236.5,5.7,0.7,4.6,0.25,981.25,0.0,0.0,69.15,72.7,-0.45,-0.05,nan,297.0,19.5,0.5,0.95,1.2,1.15,929.25,nan
2015-11-28 04:30:00,56.5,54.0,73.5,2.0,39.0,nan,nan,nan,0.0,829.8,969.7,0.0,0.0,52.35,91.9,-3.5,-4.6,-7.35,-11.85,-5.75,318.5,233.5,5.3,1.15,3.95,0.85,981.2,0.0,0.0,69.35,73.2,-0.45,-0.2,nan,273.5,23.5,0.8,0.9,1.8,1.15,929.2,nan
2015-11-28 05:00:00,57.0,53.0,73.5,2.0,37.5,nan,nan,nan,0.0,829.7,969.7,0.0,0.0,54.9,86.55,-3.3,-4.4,-7.0,-11.1,-6.3,323.0,234.5,6.35,1.2,4.8,0.75,981.25,0.0,0.0,69.3,72.8,-0.65,-0.1,nan,276.5,25.5,0.55,0.8,1.65,1.0,929.15,nan
2015-11-28 05:30:00,71.5,53.0,85.5,2.0,34.5,nan,nan,nan,0.0,829.65,969.8,0.0,0.0,59.0,90.65,-3.65,-4.6,-7.6,-10.5,-5.9,326.5,232.0,7.1,1.15,6.25,0.85,981.4,0.0,0.0,69.9,75.05,-0.75,-0.15,nan,288.5,21.5,0.6,0.9,1.7,1.15,929.3,nan
2015-11-28 06:00:00,88.5,53.5,99.0,2.0,33.5,nan,nan,nan,0.0,829.65,969.6,0.0,0.0,40.75,93.0,-1.25,-5.25,-7.2,-12.95,-6.2,333.5,229.5,8.7,1.75,6.35,1.05,981.15,0.0,0.0,70.6,73.65,-0.6,-0.2,nan,302.5,32.5,0.5,0.85,1.3,1.0,929.1,nan
2015-11-28 06:30:00,93.0,54.5,103.0,2.0,33.0,nan,nan,nan,0.0,829.8,969.6,0.0,0.0,38.05,93.65,-1.0,-4.2,-6.05,-13.5,-5.1,331.0,155.0,8.55,0.65,5.45,0.25,981.15,0.0,0.0,71.15,73.5,-0.85,0.0,nan,265.5,14.0,0.45,0.9,1.15,1.05,929.05,nan
2015-11-28 07:00:00,96.5,55.0,106.5,2.0,32.5,nan,nan,nan,0.0,829.85,969.55,0.0,0.0,32.75,84.35,-0.2,-3.35,-4.75,-14.6,-5.6,328.0,227.0,8.05,1.8,5.6,1.1,981.1,0.0,0.0,70.3,72.4,-0.45,0.3,nan,290.0,13.0,0.8,0.75,1.6,0.95,929.0,nan
2015-11-28 07:30:00,95.0,54.0,104.5,2.0,29.0,nan,nan,nan,2.5,830.15,969.75,0.0,0.0,28.1,94.1,0.55,-2.7,-3.5,-15.8,-3.5,328.5,240.0,9.3,1.55,5.9,0.75,981.35,0.0,0.0,69.85,67.3,-0.2,0.85,nan,238.0,30.5,0.55,0.6,1.4,0.85,929.3,nan
2015-11-28 08:00:00,96.5,55.0,106.0,2.0,29.5,nan,nan,nan,12.5,830.6,970.05,0.0,0.0,24.75,92.4,1.15,-2.3,-2.9,-16.8,-3.4,323.5,245.0,7.6,1.25,4.45,0.7,981.7,0.0,0.0,69.5,67.3,0.0,1.2,nan,303.5,205.0,0.85,0.35,1.75,0.5,929.6,nan
2015-11-28 08:30:00,100.5,54.5,109.0,2.0,33.0,nan,nan,nan,28.5,830.65,970.25,0.0,0.0,24.0,89.65,1.85,-1.5,-2.2,-16.55,-3.0,337.0,84.0,8.95,1.35,5.6,0.3,981.8,0.0,0.0,67.1,65.75,0.85,1.4,nan,202.0,69.5,0.45,0.6,1.3,0.75,929.85,nan
2015-11-28 09:00:00,117.0,58.5,124.0,2.0,32.5,nan,nan,nan,45.5,830.9,970.4,0.0,0.0,29.65,88.55,0.95,-1.25,-1.4,-14.8,-2.9,331.0,252.5,7.8,0.9,5.05,0.35,981.95,0.0,0.0,67.55,60.45,1.05,2.15,nan,280.5,133.0,0.55,0.5,1.5,0.7,929.9,nan
2015-11-28 09:30:00,124.0,61.5,131.5,2.5,35.5,nan,nan,nan,113.5,831.25,970.55,0.0,0.0,29.85,89.4,2.05,-0.4,0.3,-13.75,-1.9,326.5,197.0,8.0,1.25,5.0,0.7,982.15,0.0,0.0,66.75,61.35,1.8,2.35,nan,232.5,49.5,0.75,0.5,1.75,0.7,930.1,nan
2015-11-28 10:00:00,127.0,63.5,135.0,2.5,37.0,nan,nan,nan,89.0,831.4,970.5,0.0,0.0,30.65,84.7,2.4,1.1,1.55,-13.1,-1.2,326.0,119.5,8.65,0.8,5.05,0.3,982.05,0.0,0.0,65.5,54.25,2.75,3.35,nan,196.0,117.5,0.5,0.3,1.3,0.7,930.15,nan
2015-11-28 10:30:00,131.0,65.5,139.0,2.0,37.0,nan,nan,nan,80.0,831.6,970.6,0.0,0.0,31.05,87.3,2.8,1.45,2.15,-12.6,-0.45,324.0,198.0,8.5,1.3,5.55,0.55,982.15,0.0,0.0,64.8,58.8,3.2,3.0,nan,189.0,136.0,0.65,0.85,1.55,1.2,930.15,nan
2015-11-28 11:00:00,120.5,65.0,130.5,2.0,40.5,nan,nan,nan,75.0,831.85,970.85,0.0,0.0,34.6,82.0,2.95,2.15,2.9,-11.15,-0.6,330.0,197.0,7.3,1.15,4.55,0.45,982.3,0.0,0.0,62.75,59.4,3.9,3.15,nan,140.0,25.5,0.85,0.25,2.1,0.45,930.5,nan
2015-11-28 11:30:00,122.0,69.5,134.0,2.5,40.0,nan,nan,nan,76.0,832.05,970.8,0.0,0.0,33.5,79.6,3.2,2.65,3.15,-11.3,-0.5,327.5,222.0,7.05,1.15,4.35,0.6,982.3,0.0,0.0,62.45,56.75,4.25,3.3,nan,295.0,185.5,0.55,0.55,1.4,0.8,930.55,nan
2015-11-28 12:00:00,106.5,68.0,120.5,4.0,39.5,nan,nan,nan,146.0,832.15,971.0,0.0,0.0,39.0,74.0,2.95,3.7,4.3,-9.6,-0.5,326.5,250.5,7.8,1.25,4.45,0.9,982.6,0.0,0.0,59.45,48.35,5.0,3.8,nan,276.5,207.0,0.5,0.45,1.25,0.65,930.8,nan
2015-11-28 12:30:00,63.5,55.5,79.5,8.0,37.0,nan,nan,nan,390.0,832.25,970.9,0.0,0.0,43.7,64.9,2.9,5.15,1.95,-8.2,-0.9,323.0,128.5,9.9,1.2,6.1,0.55,982.4,0.0,0.0,51.05,46.7,7.05,4.85,nan,178.0,243.5,0.5,0.75,1.5,1.3,930.7,nan
2015-11-28 13:00:00,39.0,49.0,57.0,11.5,29.5,nan,nan,nan,366.5,832.5,970.85,0.0,0.0,44.85,53.0,3.2,6.3,2.1,-7.6,-2.6,308.0,212.0,11.35,1.45,6.05,0.6,982.25,0.0,0.0,45.8,52.1,7.75,5.35,nan,151.5,207.0,0.65,1.0,1.7,1.6,930.6,nan
2015-11-28 13:30:00,30.5,48.0,49.5,14.5,22.5,nan,nan,nan,337.0,832.6,970.75,0.0,0.0,43.15,53.75,3.45,7.55,3.95,-7.9,-1.25,297.0,247.0,11.9,2.85,7.2,1.45,982.3,0.0,0.0,40.85,48.2,8.55,5.85,nan,165.0,210.0,0.75,1.15,1.95,2.05,930.75,nan
2015-11-28 14:00:00,19.5,43.0,38.0,19.5,20.0,nan,nan,nan,295.5,832.65,970.7,0.0,0.0,40.05,53.7,3.35,8.25,4.15,-8.95,-0.55,306.5,226.0,15.15,2.15,8.55,1.1,982.2,0.0,0.0,37.75,47.85,8.85,6.2,nan,209.0,235.5,0.9,1.3,2.05,1.95,930.85,nan
2015-11-28 14:30:00,14.5,41.5,33.5,21.5,19.0,nan,nan,nan,207.5,833.05,970.8,0.0,0.0,38.15,48.95,3.25,8.35,4.7,-9.65,-1.75,308.5,237.0,9.35,3.5,4.55,2.15,982.25,0.0,0.0,37.85,46.85,9.45,6.35,nan,125.5,225.5,0.45,1.15,1.4,1.85,931.0,nan
2015-11-28 15:00:00,13.5,44.5,34.0,18.5,19.5,nan,nan,nan,85.0,833.15,971.05,0.0,0.0,38.35,43.4,3.15,7.95,4.5,-9.7,-3.75,297.5,235.5,7.9,3.3,4.85,2.35,982.45,0.0,0.0,39.2,45.4,9.15,6.6,nan,153.5,286.5,0.5,0.55,1.3,0.95,931.15,nan
2015-11-28 15:30:00,13.0,48.0,35.5,14.0,25.5,nan,nan,nan,34.5,833.55,971.4,0.0,0.0,37.85,45.05,2.75,7.1,3.2,-10.2,-4.0,297.0,228.5,9.75,1.85,6.05,1.15,982.85,0.0,0.0,40.85,44.7,8.5,6.6,nan,177.0,235.5,0.65,0.9,1.75,1.25,931.55,nan
2015-11-28 16:00:00,28.5,57.0,52.5,8.0,27.0,nan,nan,nan,22.5,833.8,971.75,0.0,0.0,36.6,52.4,2.65,4.75,0.6,-10.7,-4.15,296.5,214.5,13.4,1.1,7.35,0.55,983.1,0.0,0.0,42.25,45.4,7.45,6.3,nan,151.0,205.5,0.7,1.0,1.4,1.55,931.9,nan
2015-11-28 16:30:00,41.0,65.0,66.0,3.0,24.0,nan,nan,nan,6.5,834.15,972.1,0.0,0.0,35.9,59.45,2.2,2.85,-1.15,-11.35,-4.25,318.5,230.0,10.4,1.2,5.35,0.65,983.5,0.0,0.0,44.65,49.6,6.55,5.2,nan,159.0,197.0,0.8,0.15,1.7,0.35,932.2,nan
2015-11-28 17:00:00,38.0,67.0,65.0,2.0,27.0,nan,nan,nan,0.0,834.45,972.65,0.0,0.0,34.55,67.75,1.95,1.45,-2.95,-12.05,-3.9,306.0,223.5,13.3,1.4,7.6,0.9,984.05,0.0,0.0,50.25,59.95,5.55,3.45,nan,217.0,9.0,0.55,0.8,1.55,1.05,932.65,nan
2015-11-28 17:30:00,40.0,67.0,67.0,2.0,35.0,nan,nan,nan,0.0,834.75,972.9,0.0,0.0,32.95,67.85,1.7,-0.05,-3.65,-12.85,-5.3,308.5,217.5,12.95,1.15,8.25,0.6,984.25,0.0,0.0,54.35,56.55,4.7,3.55,nan,228.0,44.5,0.6,0.9,1.4,1.3,932.8,nan
2015-11-28 18:00:00,58.0,68.5,82.0,2.0,41.0,nan,nan,nan,0.0,835.0,973.15,0.0,0.0,32.55,68.6,1.45,-0.75,-3.9,-13.2,-5.8,313.0,237.5,11.5,1.75,8.15,1.2,984.65,0.0,0.0,57.2,49.85,4.15,4.2,nan,154.0,29.5,0.5,0.95,1.35,1.15,933.2,nan
2015-11-28 18:30:00,76.0,72.0,98.5,2.0,46.5,nan,nan,nan,0.0,835.3,973.45,0.0,0.0,31.75,68.45,1.35,-0.95,-4.4,-13.65,-6.0,308.0,230.0,13.7,1.85,7.95,1.1,985.0,0.0,0.0,59.4,31.9,3.55,6.6,nan,307.5,67.0,0.5,1.1,1.25,2.05,933.4,nan
2015-11-28 19:00:00,69.0,70.0,92.0,2.0,53.0,nan,nan,nan,0.0,835.5,973.75,0.0,0.0,32.25,77.35,1.05,-1.5,-4.65,-13.7,-4.95,318.0,230.0,11.1,1.4,6.8,0.65,985.2,0.0,0.0,60.7,39.3,3.0,5.1,nan,238.5,19.5,0.65,1.05,1.85,1.35,933.7,nan
2015-11-28 19:30:00,62.5,66.5,85.0,2.0,53.5,nan,nan,nan,0.0,835.65,974.05,0.0,0.0,30.35,76.0,1.2,-1.75,-4.85,-14.3,-5.4,309.0,225.5,14.0,1.95,9.1,1.45,985.6,0.0,0.0,62.0,39.4,2.35,5.0,nan,246.0,33.0,0.7,0.65,2.0,1.15,934.05,nan
2015-11-28 20:00:00,67.5,66.0,89.0,2.0,54.5,nan,nan,nan,0.0,836.0,974.45,0.0,0.0,29.15,81.2,1.15,-2.05,-5.0,-14.8,-4.85,313.5,233.0,14.25,1.9,8.3,1.2,986.05,0.0,0.0,63.25,33.65,2.1,5.1,nan,274.0,47.0,0.8,0.95,2.0,1.35,934.45,nan
2015-11-28 20:30:00,67.0,63.0,86.5,2.0,59.0,nan,nan,nan,0.0,836.45,974.65,0.0,0.0,28.15,79.05,1.2,-1.7,-4.65,-15.2,-4.85,314.0,238.0,13.7,2.4,8.1,0.3,986.3,0.0,0.0,63.95,33.2,1.75,5.25,nan,260.0,30.0,0.6,1.0,1.65,1.4,934.7,nan
2015-11-28 21:00:00,70.0,60.5,87.5,2.0,62.0,nan,nan,nan,0.0,836.45,974.85,0.0,0.0,28.1,79.45,1.15,-1.6,-4.65,-15.3,-4.7,327.5,161.5,12.9,2.1,9.8,0.7,986.55,0.0,0.0,65.55,20.9,1.3,9.3,nan,273.5,41.0,0.75,1.95,2.0,3.2,934.8,nan
2015-11-28 21:30:00,71.0,58.0,87.5,2.0,64.5,nan,nan,nan,0.0,836.8,975.45,0.0,0.0,26.65,83.55,1.6,-2.15,-4.8,-15.55,-4.55,324.0,203.5,14.35,2.1,9.25,0.35,987.15,0.0,0.0,66.15,30.55,0.95,6.45,nan,259.5,95.5,0.9,1.15,1.9,1.75,935.25,nan
2015-11-28 22:00:00,66.0,55.5,82.0,2.0,67.5,nan,nan,nan,0.0,837.15,975.75,0.0,0.0,25.95,84.2,1.8,-2.35,-5.0,-15.65,-4.6,333.5,156.0,12.3,1.55,8.1,0.5,987.4,0.0,0.0,66.55,37.25,0.8,4.25,nan,260.0,12.0,0.7,0.7,1.6,1.0,935.65,nan
2015-11-28 22:30:00,68.5,57.0,84.5,2.0,69.5,nan,nan,nan,0.0,837.25,975.9,0.0,0.0,27.5,85.0,1.55,-2.6,-5.5,-15.2,-4.8,329.5,111.0,12.1,1.55,8.15,0.3,987.55,0.0,0.0,67.75,39.0,0.35,3.85,nan,261.0,39.5,0.65,0.75,1.45,1.05,935.75,nan
2015-11-28 23:00:00,71.0,57.0,86.5,2.0,68.5,nan,nan,nan,0.0,837.35,976.1,0.0,0.0,27.65,86.3,1.8,-3.45,-5.95,-14.9,-5.4,330.5,234.5,12.8,1.6,8.65,0.85,987.75,0.0,0.0,67.3,38.2,0.35,4.05,nan,270.5,36.5,0.7,0.65,1.6,1.05,935.95,nan
2015-11-28 23:30:00,62.5,52.5,77.5,2.0,68.0,nan,nan,nan,0.0,837.65,976.3,0.0,0.0,26.95,84.45,2.05,-3.05,-5.3,-15.0,-5.3,334.0,216.0,11.4,1.45,7.05,0.55,987.9,0.0,0.0,67.75,38.5,0.2,4.25,nan,245.5,28.5,0.9,0.95,1.8,1.25,936.2,nan
2015-11-29 00:00:00,52.0,49.0,67.5,2.0,67.5,nan,nan,nan,0.0,838.0,976.75,0.0,0.0,27.85,86.55,2.05,-2.5,-4.5,-14.6,-4.4,318.5,233.5,10.4,1.6,7.2,1.05,988.45,0.0,0.0,68.25,38.4,0.2,4.7,nan,247.5,19.0,0.7,0.95,1.65,1.15,936.5,nan
2015-11-29 00:30:00,50.5,51.5,67.5,2.0,69.0,nan,nan,nan,0.0,838.15,976.85,0.0,0.0,28.75,89.15,1.9,-2.85,-5.05,-14.35,-4.4,321.5,238.0,10.0,1.4,6.65,0.7,988.55,0.0,0.0,67.9,39.15,0.4,4.15,nan,209.0,55.0,0.55,0.85,1.6,1.15,936.65,nan
2015-11-29 01:00:00,50.5,53.5,68.5,2.0,74.5,nan,nan,nan,0.0,838.2,977.1,0.0,0.0,28.85,87.55,1.8,-2.65,-4.75,-14.35,-4.45,317.5,227.0,9.6,1.4,6.35,0.75,988.8,0.0,0.0,68.45,41.1,0.25,4.0,nan,223.0,42.5,0.95,0.6,1.75,0.75,936.8,nan
2015-11-29 01:30:00,49.5,53.0,67.5,2.0,75.5,nan,nan,nan,0.0,838.25,977.45,0.0,0.0,29.45,89.65,1.55,-2.85,-5.7,-14.35,-4.35,339.0,32.5,9.8,0.9,6.8,0.15,989.15,0.0,0.0,68.65,41.1,0.05,3.8,nan,270.0,219.0,0.85,0.9,1.9,1.15,937.05,nan
2015-11-29 02:00:00,52.5,51.5,69.0,2.0,73.5,nan,nan,nan,0.0,838.55,977.65,0.0,0.0,29.6,87.6,1.4,-2.95,-5.75,-14.4,-4.7,320.0,135.0,7.5,0.65,4.3,0.1,989.4,0.0,0.0,68.8,42.5,0.15,3.55,nan,224.5,24.5,0.35,0.85,1.2,1.05,937.25,nan
2015-11-29 02:30:00,63.0,50.5,77.0,2.0,70.5,nan,nan,nan,0.0,838.85,977.85,0.0,0.0,29.45,90.15,1.45,-3.3,-5.0,-14.45,-4.65,326.0,0.0,6.6,0.5,4.2,0.0,989.6,0.0,0.0,70.1,43.4,0.0,3.75,nan,296.0,12.0,0.65,0.9,1.8,1.1,937.5,nan
2015-11-29 03:00:00,61.0,48.5,74.5,2.0,66.5,nan,nan,nan,0.0,838.95,978.25,0.0,0.0,30.85,90.45,1.0,-2.75,-4.6,-14.25,-4.1,313.5,236.5,6.15,1.95,3.9,1.2,989.85,0.0,0.0,70.1,40.65,0.1,3.8,nan,264.0,35.0,0.7,0.75,1.95,1.0,937.65,nan
2015-11-29 03:30:00,49.5,44.5,63.0,2.0,62.5,nan,nan,nan,0.0,839.0,978.4,0.0,0.0,30.65,91.65,1.05,-2.85,-4.9,-14.3,-4.0,318.5,230.0,8.0,1.2,5.75,0.55,990.1,0.0,0.0,73.35,41.35,-0.35,3.35,nan,218.0,31.0,1.1,0.65,2.15,0.8,937.8,nan
2015-11-29 04:00:00,49.5,43.5,62.5,2.0,57.5,nan,nan,nan,0.0,839.15,978.7,0.0,0.0,30.55,92.15,1.05,-3.25,-5.8,-14.35,-4.35,317.0,224.5,10.85,1.05,7.4,0.6,990.35,0.0,0.0,71.55,41.6,0.0,3.2,nan,250.5,29.5,0.5,0.7,1.35,0.85,938.05,nan
2015-11-29 04:30:00,51.0,43.0,63.5,2.0,54.5,nan,nan,nan,0.0,839.35,978.75,0.0,0.0,30.8,91.35,1.1,-3.45,-5.95,-14.2,-4.7,320.0,271.5,7.2,0.85,4.65,0.35,990.45,0.0,0.0,72.5,42.95,-0.15,3.15,nan,258.5,22.5,0.7,0.85,1.55,1.05,938.15,nan
2015-11-29 05:00:00,51.5,42.5,63.5,2.0,54.5,nan,nan,nan,0.0,839.25,978.65,0.0,0.0,31.15,92.25,1.0,-3.5,-5.85,-14.15,-4.55,316.5,232.5,5.3,1.15,3.45,0.7,990.35,0.0,0.0,71.15,42.4,0.0,3.3,nan,251.5,8.0,0.4,0.75,1.15,0.9,938.05,nan
2015-11-29 05:30:00,55.0,43.0,66.5,2.0,55.5,nan,nan,nan,0.0,839.45,979.05,0.0,0.0,32.35,92.0,0.7,-3.55,-5.7,-13.95,-4.65,320.5,236.5,6.7,1.6,4.95,1.1,990.8,0.0,0.0,74.3,44.4,-0.45,2.9,nan,282.0,27.0,0.8,0.75,1.6,0.95,938.55,nan
2015-11-29 06:00:00,57.0,43.5,68.5,2.0,56.0,nan,nan,nan,0.0,839.7,979.45,0.0,0.0,32.55,94.25,0.9,-3.5,-6.2,-13.7,-4.3,320.5,222.5,9.2,1.45,6.6,0.9,991.2,0.0,0.0,73.8,45.8,-0.35,2.45,nan,241.5,22.5,0.5,0.65,1.65,0.85,938.95,nan
